Smart_contract,ID_token,Transaction_hash,Seller_address,Seller_username,Buyer_address,Buyer_username,Image_url_1,Image_url_2,Image_url_3,Image_url_4,Price_Crypto,Crypto,Price_USD,Name,Description,Collection,Market,Datetime_updated,Datetime_updated_seconds,Permanent_link,Unique_id_collection,Collection_cleaned,Category
,128295059.0,0xadf4536daf6e4562d0a7a04acb264838bbdb27943f904e6dd8b63a79da74063a,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,,0xfd286b005aa8a870b1a98e2df13d71257e9a9a04,,https://card.godsunchained.com/?id=186&q=3,,,,0.033,ETH,24.203025,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 06:43:58,,"('Godsunchained', '128295059.0')",Godsunchained,Games
,96063053.0,0xbfaf3e88607bf76b2fbdd6ec8fc5a2dc1ac4c49ce32df3bddb8898637dc0331a,0xb04239b53806ab31141e6cd47c63fb3480cac908,,0x43036cfb6ec66271598fe4015fabd25d4f14a10e,,https://card.godsunchained.com/?id=119&q=4,,,,0.0388,ETH,28.45689,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 06:01:30,,"('Godsunchained', '96063053.0')",Godsunchained,Games
,50242746.0,0xd0c52bde7c9edaa4770cbe2dd5334a29f6c3e4d323c9efa4c82b294d9d52427f,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,,0x2f49dc4ce9e066e6c2107b6202269047ad648a06,,https://card.godsunchained.com/?id=368&q=4,,,,0.05,ETH,36.67125,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 05:34:13,,"('Godsunchained', '50242746.0')",Godsunchained,Games
,128724162.0,0xbc7d70700aafb4655723be6f6451e2b578a1e91422747b16e5fbc21d438866a7,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,,0x160f713d638f7c849f807b97c6b71a3581b01dc3,,https://card.godsunchained.com/?id=145&q=4,,,,0.02,ETH,14.6685,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 05:05:12,,"('Godsunchained', '128724162.0')",Godsunchained,Games
,42651692.0,0x0c60b354baf99809406593c1f29d30d3cddd1d66664cd4b94e3c77c97250436a,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,,0x160f713d638f7c849f807b97c6b71a3581b01dc3,,https://card.godsunchained.com/?id=115&q=4,,,,0.027,ETH,19.802475,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 05:05:12,,"('Godsunchained', '42651692.0')",Godsunchained,Games
,39489182.0,0xd6b9279670ab1acfbcf8a2422a4b8744d531dca378022beba761db20ec0a00f7,0xb04239b53806ab31141e6cd47c63fb3480cac908,,0x8011680d8e3b2fbdd7a552006eab30569b20d0bb,,https://card.godsunchained.com/?id=81&q=4,,,,0.0001,ETH,0.0733424999999999,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 04:18:46,,"('Godsunchained', '39489182.0')",Godsunchained,Games
,9008612.0,0xb8d1e946c2a89bf784844f9b47b176f45d0e3e2ad77494ceacac7f5d49166988,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,,0x7909e250df0c9c534775fdac519add46c46b6aa7,,https://card.godsunchained.com/?id=206&q=2,,,,0.013,ETH,9.534525,,,Godsunchained,Godsunchained,2021-01-01 00:00:00,2021-01-01 00:49:03,,"('Godsunchained', '9008612.0')",Godsunchained,Games
,1994084,0x7d1771796dbe14d17ae4d7fa1a3f071e86ff371cc2d88bdb52111fe5738eb754,0x6491e0b16002946eeaaf5f6d0108d1dcef3ce8bf,,0x29f41098f6d8c733a877ddda9efa837e4115f15d,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1994084.png,,,,0.4199999999999999,ETH,527.8874999999998,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 22:19:52,,"('Cryptokitties', '1994084')",Cryptokittie,Art
,532929,0x505e0cb5866db5dff2f56822fccd1c66fe295b5587b1a07bc137c5a137996ccc,0xd68c2b3086f9d0e278b0e0aea23ed361fa7c28e1,,0x4b462c21f9c6fb5e1fbb7e7b999188c0ebc4cc29,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/532929.png,,,,0.0184465277777777,ETH,13.8808276875,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 21:51:00,,"('Cryptokitties', '532929')",Cryptokittie,Art
,535478,0x426687c1a21143bc306305b28aac8827c7b38f59a48876f2bdb887e87b392540,0xd68c2b3086f9d0e278b0e0aea23ed361fa7c28e1,,0x533134e6e802051f8155e603dad734014716a44f,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/535478.png,,,,0.005,ETH,5.13285,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 21:47:51,,"('Cryptokitties', '535478')",Cryptokittie,Art
,490822,0xa4a0e27697c55fa91d981274391fa45fcc677f655f736ab188b2354c01647f69,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xee402489d83e2b22d496910f8c810d35a3ad7b25,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/490822.png,,,,0.19,ETH,280.57110000000006,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 20:20:45,,"('Cryptokitties', '490822')",Cryptokittie,Art
,556818,0xec4b444e86d34bce83248560a7aaea900aeebfea07b717cac698fd99d9d6b478,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xee402489d83e2b22d496910f8c810d35a3ad7b25,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/556818.png,,,,0.16,ETH,236.2704,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 20:19:07,,"('Cryptokitties', '556818')",Cryptokittie,Art
,327750,0x3ff1be18c5649482926076e94ffefa49d5306c030fe360da0ca081d867fc9057,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0x3f86f18322a888d9b3adef38f127c941bccc014d,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/327750.png,,,,0.21,ETH,329.16764999999987,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:24:03,,"('Cryptokitties', '327750')",Cryptokittie,Art
,515874,0x7c1671932765bb4f5f3bc0f43e67f0af89766e0290946b4f8ae7cc1395a24cb6,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xee402489d83e2b22d496910f8c810d35a3ad7b25,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/515874.png,,,,0.2,ETH,306.084,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:21:21,,"('Cryptokitties', '515874')",Cryptokittie,Art
,603899,0x2eccdf2de0aef2d832c82fb35b5b1572242e95f6401db4f7fb72ada8f15522df,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xa83292a3ebf2e6473c457cc6b01e015d9858b176,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/603899.png,,,,0.078,ETH,140.07513,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:17:20,,"('Cryptokitties', '603899')",Cryptokittie,Art
,596590,0xac22622211a2a36b052033c049f3bf5769f920019f69a739fdcec2718d6c0200,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xde6dd4d790cdd2efbb0c215abe41baaca43f77f6,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/596590.png,,,,0.28,ETH,373.14200000000005,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:17:20,,"('Cryptokitties', '596590')",Cryptokittie,Art
,593606,0x77c5fad246f430dd9c2d5b9ea74f1e917e896ffb58f27ac89b1d4a29d5127a9c,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0xe7cbb9d7146b45ccba8657d30a58a5b1aa9da1f7,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/593606.png,,,,0.15,ETH,110.01375,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:17:20,,"('Cryptokitties', '593606')",Cryptokittie,Art
,585514,0xb5c1baf474807135802906c7e3473b5ae0aa507b7207eba1f6c8eaaac5a84392,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,,0x80218a47ece971e24863ade43e9f05b77605da54,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/585514.png,,,,4.1,ETH,6121.709999999999,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 18:17:20,,"('Cryptokitties', '585514')",Cryptokittie,Art
,1991938,0xb98460f24c561a311b12ff4843c29b69f656babaabc9c884e64d2c25cf154069,0x7359e521fe197b9f45d41d53f954255d50b1fecd,,0x330ed0f002d34343c09f668516e21915a3349aa2,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1991938.png,,,,0.0823447916666666,ETH,73.36426868750002,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 16:58:28,,"('Cryptokitties', '1991938')",Cryptokittie,Art
,1993989,0x81763437c191ce8fa239940fe5296009c2c81da9c10177a09674b5b788d140f6,0x6491e0b16002946eeaaf5f6d0108d1dcef3ce8bf,,0x4b462c21f9c6fb5e1fbb7e7b999188c0ebc4cc29,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1993989.png,,,,0.0511008101851851,ETH,59.81400932986111,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 16:22:49,,"('Cryptokitties', '1993989')",Cryptokittie,Art
,1993631,0xd911de425f156651bda6be7f47779a838713ebb404a1d8f61917089753f19197,0xd543a0be0684f0556786586b83f4c9fd16a4dc35,,0x1ded2d5bb13205833a7ad2c65e28c578a172b5ae,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1993631.png,,,,0.35,ETH,716.3817499999999,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 15:29:00,,"('Cryptokitties', '1993631')",Cryptokittie,Art
,1994142,0xf0e5bf281a36241d923d441d4f957cf4446c42e8545aadd972733530097bac09,0x25f15d79487288cbcca6811b8148069ed581d992,,0x8cf6a9724fdd81bfab3ffaea42554459d45645f9,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1994142.png,,,,0.17,ETH,124.68225,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 14:59:17,,"('Cryptokitties', '1994142')",Cryptokittie,Art
,1764184,0x6ab6c34a1f15a7769194745bc232ee3a571536aeb8c384f5c14a9668f04537e9,0x008b0c207b6efeccb38af8b6849ffa6b9be0eb61,,0x63492610d9b2a8bf5a45c566fbb3bfbfaef0f361,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1764184.png,,,,0.048,ETH,58.706880000000005,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 14:21:46,,"('Cryptokitties', '1764184')",Cryptokittie,Art
,1993662,0x1d0a064e61de8e3b0835b541017dd3cddc1e6c23cbeb12e68a6a8b80c93be147,0xcd1fb07bcadb1061933470fd71913aca7ea6b650,,0xcaef3aae37c2506916fa791648b0fe3356342e33,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1993662.png,,,,0.23,ETH,343.413,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 14:21:03,,"('Cryptokitties', '1993662')",Cryptokittie,Art
,1994017,0xc82c98deeea692ea18011f1dc4ca3effed1916406475458d3184a5db152a0554,0x6491e0b16002946eeaaf5f6d0108d1dcef3ce8bf,,0x5c71c4722e652e5cf3c8045ae33237be554d64b7,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1994017.png,,,,0.4199999999999999,ETH,308.03849999999994,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 14:19:16,,"('Cryptokitties', '1994017')",Cryptokittie,Art
,1994090,0xef3bb419f81556085c91b63ffbb034672d50cadc29eab26ecc10159d9d7c006b,0x7406c749e583a479b56bf8e272964bedec9c4908,,0x90e817bd01c58cbf7817b02ce8015baaa1fc97a5,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1994090.png,,,,0.0069999999999999,ETH,7.185989999999999,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 13:53:20,,"('Cryptokitties', '1994090')",Cryptokittie,Art
,679379,0x2f6e8e25df4cc68480d3d5ae54311c58f596b8fa8432e5f63d6f26c6afc057e6,0xc7bfd8a1f254bd80bb82a5cd1ff064df9d632be5,,0x16f47f466346f05c91294abc55b2048d9056dd7d,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/679379.png,,,,0.2,ETH,359.1670000000001,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 13:25:09,,"('Cryptokitties', '679379')",Cryptokittie,Art
,794546,0xac867fac1857154b45eb21357a5ed3f64c7667b1def8e70b096a22f21ebaf2ba,0xedb89ec6d97c623bd18796f9074565f101cb72a6,,0x168a50057e9c2e9a02253ee17e4112c693870fb2,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/794546.png,,,,0.0209999988425925,ETH,15.401924151128473,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 09:30:06,,"('Cryptokitties', '794546')",Cryptokittie,Art
,1992362,0x4fbbaa212d93536b29be783ed1ca40cb8bac0134b9cf958266d99a32cf118b9b,0x7359e521fe197b9f45d41d53f954255d50b1fecd,,0x255da83ae07cfd3ac9de54582055dbfa8fc5ba8a,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1992362.png,,,,0.0746750694444444,ETH,54.76856280729167,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 08:41:34,,"('Cryptokitties', '1992362')",Cryptokittie,Art
,1172623,0xa19313a4615729a34f6d82faa3790373c18379980bcb0d92efafd50cd13f8229,0x12324ff9c4ada771a3f489bed537ce070067e658,,0x9cfb363f167960bd7ad055a7d9d2f3e352ddee92,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1172623.png,,,,0.0010180034722222,ETH,0.7466291966145829,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 04:50:08,,"('Cryptokitties', '1172623')",Cryptokittie,Art
,1804150,0x46be263c7ee0413d667026590178f65ceee2cd4b6a3bd2bc7ef4a435385572c8,0xd543a0be0684f0556786586b83f4c9fd16a4dc35,,0x1f99caaa9f1f88a6a2f070fa57150fa1ec1f52f9,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1804150.png,,,,0.05,ETH,74.82075,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 04:44:58,,"('Cryptokitties', '1804150')",Cryptokittie,Art
,1993990,0x6488a33e1a6fdd1bb110b06583783946710b1414a062f26a7922093450f9fbf5,0x0fa358265a2ea0d7f8491c59aeb30af0e804f7cd,,0x1f99caaa9f1f88a6a2f070fa57150fa1ec1f52f9,,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1993990.png,,,,0.015,ETH,23.88795,,,Cryptokitties,Cryptokitties,2021-01-01 00:00:00,2021-01-01 00:46:30,,"('Cryptokitties', '1993990')",Cryptokittie,Art
atomicassets,1099511753837,,yfpau.wam,,wizardx,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/common/front/1.jpg,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/common/front/1.jpg,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/common/front/1.jpg,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/common/front/1.jpg,44.0,WAX,1.4476,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:59:51,,"('officialhero', '1099511753837')",Official,Collectible
atomicassets,1099511753864,,yfpau.wam,,qntqu.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/2.jpg,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/2.jpg,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/2.jpg,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/2.jpg,25.0,WAX,1.1487500000000002,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:59:27,,"('officialhero', '1099511753864')",Official,Collectible
atomicassets,1099511753873,,yfpau.wam,,lsfqw.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/35.jpg,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/35.jpg,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/35.jpg,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/35.jpg,34.0,WAX,1.3863500000000002,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:59:15,,"('officialhero', '1099511753873')",Official,Collectible
atomicassets,1099511754799,,yfpau.wam,,twmqw.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/7.gif,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/7.gif,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/7.gif,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/7.gif,97.0,WAX,3.686485,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:59:05,,"('officialhero', '1099511754799')",Official,Collectible
atomicassets,1099511755138,,yfpau.wam,,z4daq.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/1.jpg,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/1.jpg,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/1.jpg,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/uncommon/front/1.jpg,79.0,WAX,3.4238600000000003,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:58:59,,"('officialhero', '1099511755138')",Official,Collectible
atomicassets,1099511754907,,yfpau.wam,,twmqw.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/1.gif,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/1.gif,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/1.gif,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/epic/front/1.gif,440.0,WAX,16.722199999999994,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:58:53,,"('officialhero', '1099511754907')",Official,Collectible
atomicassets,1099511754928,,yfpau.wam,,g2jaw.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/21.png,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/21.png,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/21.png,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/21.png,18.0,WAX,0.77103,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:58:42,,"('officialhero', '1099511754928')",Official,Collectible
atomicassets,1099511754938,,yfpau.wam,,uomaw.wam,,QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/9.png,https://ipfs.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/9.png,https://ipfs.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/9.png,https://wax.atomichub.io/ipfs/QmS6U7d269tQqV3HRGhbm4YFiKFCbn6FyLAYUZ2otFQEDi/sticker/front/9.png,24.0,WAX,0.97512,,,officialhero,Atomic,2021-01-01 00:00:00,2021-01-01 23:58:36,,"('officialhero', '1099511754938')",Official,Collectible
